,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
9971,12,47,2017,3,69000.0,1461.0,0,0,8800.0,13800.0
9972,3,17,2007,11,239887.0,2698.0,0,1,4700.0,15992.466666666667
9973,12,75,2018,6,72000.0,1461.0,0,0,8800.0,18000.0
9974,12,101,2013,8,190000.0,1461.0,0,0,4900.0,21111.11111111111
9975,3,15,2008,11,300000.0,3000.0,0,0,4000.0,21428.571428571428
9976,37,23,2018,11,111700.0,1598.0,0,1,8700.0,27925.0
9977,54,101,2010,4,173180.0,1560.0,0,0,3900.0,14431.666666666666
9978,4,12,2001,10,260000.0,2926.0,0,1,2200.0,12380.952380952382
9979,53,88,2006,11,229094.0,1968.0,0,0,3000.0,14318.375
9980,50,92,2007,4,260000.0,1497.0,2,1,2900.0,17333.333333333332
9981,3,17,2004,10,250000.0,2967.0,0,1,3300.0,13888.888888888889
9982,20,35,2007,3,224107.0,2204.0,0,0,4600.0,14940.466666666667
9983,25,101,1998,10,277345.0,1500.0,4,0,1000.0,11556.041666666666
9984,54,130,2017,3,131000.0,1969.0,0,1,29500.0,26200.0
9985,53,88,2015,11,127000.0,1968.0,0,1,9500.0,18142.85714285714
9986,3,93,2010,3,256000.0,2967.0,0,1,7000.0,21333.333333333332
9987,24,101,2002,9,322000.0,2685.0,0,1,2000.0,16100.0
9988,4,12,2007,10,187000.0,2993.0,0,1,5600.0,12466.666666666666
9989,54,130,2011,3,268000.0,2400.0,0,1,12000.0,24363.636363636364
9990,3,17,2008,11,158000.0,3000.0,0,1,4000.0,11285.714285714286
9991,3,101,2014,3,94500.0,2000.0,0,0,16300.0,11812.5
9992,11,101,1982,4,120000.0,2400.0,4,0,1100.0,3000.0
9993,11,101,1990,11,17000.0,1400.0,4,0,500.0,531.25
9994,41,69,2011,6,59000.0,1461.0,0,0,3999.0,5363.636363636364
9995,21,19,1996,4,111111.0,1500.0,3,0,700.0,4273.5
9996,28,97,2013,3,165000.0,3500.0,2,1,28000.0,18333.333333333332
9997,41,62,2013,11,176000.0,1500.0,0,0,6999.0,19555.555555555555
9998,4,12,2003,10,325000.0,3000.0,0,1,6900.0,17105.263157894737
9999,21,106,2007,3,226706.0,2200.0,0,1,8000.0,15113.733333333334
10000,20,41,2007,10,154000.0,1400.0,2,1,5000.0,10266.666666666666
10001,32,56,2015,3,108000.0,2143.0,0,1,34900.0,15428.57142857143
10002,53,123,1993,10,230000.0,1800.0,4,0,1200.0,7931.0344827586205
10003,48,101,2007,10,155000.0,2000.0,4,0,5800.0,10333.333333333334
10004,41,80,2016,11,81900.0,1500.0,0,0,8499.0,13650.0
10005,45,100,2015,10,155000.0,1400.0,0,0,6700.0,22142.85714285714
10006,32,48,2014,10,170000.0,2163.0,0,1,19750.0,21250.0
10007,32,31,1995,10,220000.0,1800.0,4,1,3500.0,8148.148148148148
10008,3,17,1996,10,230000.0,2600.0,4,0,5300.0,8846.153846153846
10009,32,48,2012,10,230000.0,2200.0,2,1,14300.0,23000.0
10010,33,101,2013,3,175000.0,1598.0,4,1,9750.0,19444.444444444445
10011,9,101,2006,11,280000.0,2000.0,0,1,7600.0,17500.0
10012,45,85,2014,10,115000.0,1400.0,4,0,9300.0,14375.0
10013,50,102,2016,9,180127.0,2500.0,2,1,19999.0,30021.166666666668
10014,4,6,1992,10,230630.0,200.0,4,0,2000.0,7687.666666666667
10015,34,101,2009,6,145000.0,2000.0,0,0,3800.0,11153.846153846154
10016,3,15,2016,10,143500.0,1968.0,0,1,18999.0,23916.666666666668
10017,4,126,2005,3,21657.0,2000.0,0,0,7700.0,1273.9411764705883
10018,37,132,2011,6,264000.0,1600.0,3,0,7900.0,24000.0
10019,32,48,2014,11,213050.0,2200.0,2,1,14000.0,26631.25
10020,39,39,2007,9,180000.0,3600.0,4,1,12000.0,12000.0
10021,53,117,2012,6,184000.0,1600.0,0,0,9800.0,18400.0
10022,3,17,2002,11,412000.0,2500.0,0,1,5000.0,20600.0
10023,53,88,2011,11,167000.0,1400.0,4,0,9400.0,15181.818181818182
10024,48,101,2011,11,243630.0,2000.0,0,0,6400.0,22148.18181818182
10025,50,24,2014,11,155000.0,1800.0,2,1,9800.0,19375.0
10026,53,88,2011,11,137053.0,1400.0,4,1,9400.0,12459.363636363636
10027,41,107,2010,4,180000.0,1500.0,0,0,4850.0,15000.0
10028,45,85,2012,6,220000.0,1400.0,4,0,6400.0,22000.0
10029,50,26,2009,10,166000.0,2200.0,0,0,5800.0,12769.23076923077
10030,32,124,2013,6,122000.0,2200.0,0,0,15500.0,13555.555555555555
10031,41,101,2012,6,175000.0,1500.0,0,0,4650.0,17500.0
10032,50,131,2008,4,217000.0,998.0,4,0,2550.0,15500.0
10033,17,101,2012,7,260000.0,3500.0,4,1,19999.0,26000.0
10034,49,101,2005,9,71000.0,1600.0,4,0,2600.0,4176.470588235294
10035,53,61,2012,4,102000.0,2000.0,4,0,9870.0,10200.0
10036,3,94,2016,9,95000.0,3000.0,0,1,57000.0,15833.333333333334
10037,15,101,2009,3,170000.0,2000.0,0,1,8500.0,13076.923076923076
10038,20,35,2019,3,39000.0,2000.0,2,1,31900.0,13000.0
10039,41,107,2004,6,129586.0,1600.0,3,1,1750.0,7199.222222222223
10040,36,95,2017,3,146000.0,1500.0,0,0,13499.0,29200.0
10041,50,24,2010,4,103420.0,1800.0,2,1,9000.0,8618.333333333334
10042,36,82,2005,4,210000.0,1200.0,4,0,3000.0,12352.941176470587
10043,24,101,1994,9,390000.0,2500.0,3,0,2600.0,13928.57142857143
10044,36,95,2009,3,210000.0,1500.0,0,0,7100.0,16153.846153846154
10045,45,113,2012,10,168000.0,1800.0,4,1,9900.0,16800.0
10046,41,68,2018,3,11000.0,1200.0,4,1,15500.0,2750.0
10047,32,48,2006,10,304000.0,2200.0,0,0,8000.0,19000.0
10048,17,52,2011,10,125900.0,1600.0,4,1,6400.0,11445.454545454546
10049,41,80,2013,11,220000.0,1500.0,0,0,7100.0,24444.444444444445
10050,41,62,2011,11,2008.0,1500.0,0,0,5850.0,182.54545454545453
10051,20,35,2008,11,218000.0,2354.0,3,1,9000.0,15571.42857142857
10052,53,109,2000,5,220000.0,1900.0,0,0,3500.0,10000.0
10053,20,35,2014,3,197000.0,2200.0,0,0,17500.0,24625.0
10054,53,117,2009,6,215994.0,1400.0,4,1,7000.0,16614.923076923078
10055,50,44,2004,11,352713.0,1400.0,0,1,4300.0,19595.166666666668
10056,41,71,2005,10,200000.0,1598.0,4,0,3000.0,11764.70588235294
10057,38,101,2013,10,170000.0,1200.0,4,0,4999.0,18888.88888888889
10058,53,61,2010,11,171335.0,1400.0,4,1,7000.0,14277.916666666666
10059,3,15,2013,10,130000.0,2000.0,4,1,12400.0,14444.444444444445
10060,53,66,2013,10,175000.0,1400.0,2,1,8800.0,19444.444444444445
10061,53,61,2013,4,142262.0,1400.0,4,0,10400.0,15806.888888888889
10062,37,101,2003,6,111111.0,2000.0,3,0,5500.0,5847.9473684210525
10063,37,23,2005,4,25000.0,1400.0,3,0,3200.0,1470.5882352941176
10064,3,93,2012,9,180280.0,2000.0,2,1,17500.0,18028.0
10065,41,62,2011,6,170000.0,1500.0,0,0,6100.0,15454.545454545454
10066,3,15,2014,10,85000.0,2000.0,4,1,13900.0,10625.0
10067,27,101,2015,3,86100.0,2000.0,4,1,18300.0,12300.0
10068,45,113,2013,10,180000.0,2000.0,0,1,14800.0,20000.0
10069,53,115,2009,3,111000.0,1984.0,4,1,9500.0,8538.461538461539
10070,52,4,2010,4,204692.0,1690.0,3,0,3000.0,17057.666666666668
10071,53,115,2011,9,150000.0,2000.0,0,1,11000.0,13636.363636363636
10072,41,101,2004,5,207350.0,2200.0,0,1,5800.0,11519.444444444445
10073,53,88,2018,10,69121.0,1390.0,4,1,17000.0,17280.25
10074,25,112,2015,9,149722.0,1995.0,0,1,14750.0,21388.85714285714
10075,41,62,2005,11,200000.0,1490.0,0,0,2800.0,11764.70588235294
10076,21,101,2017,10,107000.0,2999.0,3,1,21500.0,21400.0
10077,4,127,2008,11,350000.0,3000.0,0,1,9300.0,25000.0
10078,49,101,2007,9,200000.0,2000.0,4,0,6500.0,13333.333333333334
10079,4,126,2010,3,258000.0,2000.0,0,1,14000.0,21500.0
10080,9,101,2012,10,180000.0,1400.0,5,1,8900.0,18000.0
10081,53,88,2018,10,65900.0,1400.0,4,0,12500.0,16475.0
10082,41,101,2015,3,167402.0,1461.0,0,1,10300.0,23914.571428571428
10083,17,54,2010,11,63000.0,1400.0,3,0,5050.0,5250.0
10084,41,101,2013,11,184000.0,1500.0,0,0,6500.0,20444.444444444445
10085,28,84,2015,9,115000.0,2449.0,2,1,32500.0,16428.571428571428
10086,53,88,2000,11,212749.0,1800.0,4,0,700.0,9670.40909090909
10087,4,128,2014,9,122000.0,2996.0,4,1,36200.0,15250.0
10088,4,128,2012,3,153000.0,4000.0,0,1,29400.0,15300.0
10089,32,101,2011,6,196000.0,2196.0,0,1,17000.0,17818.18181818182
10090,4,101,2016,4,230000.0,1500.0,0,0,10500.0,38333.333333333336
10091,33,101,2013,3,175000.0,1600.0,4,1,9750.0,19444.444444444445
10092,20,35,2020,3,11500.0,1993.0,2,1,33000.0,5750.0
10093,17,54,2010,3,167000.0,1400.0,0,0,4850.0,13916.666666666666
10094,50,44,2008,10,172000.0,1400.0,4,0,5800.0,12285.714285714286
10095,37,23,2011,11,178000.0,1300.0,0,0,6250.0,16181.818181818182
10096,50,102,2013,9,200000.0,2200.0,0,1,18300.0,22222.222222222223
10097,12,75,2013,6,187000.0,1500.0,0,0,6500.0,20777.777777777777
10098,12,76,2007,11,400000.0,1499.0,3,0,2100.0,26666.666666666668
10099,12,76,2005,10,197000.0,1400.0,4,0,1300.0,11588.235294117647
10100,21,106,2018,9,26029.0,2200.0,0,1,28000.0,6507.25
10101,40,101,1989,9,250000.0,2000.0,3,0,2300.0,7575.757575757576
10102,50,26,2009,11,218000.0,1998.0,0,0,8700.0,16769.23076923077
10103,4,6,2004,10,290000.0,1800.0,4,0,4600.0,16111.111111111111
10104,31,101,2008,6,111111.0,2000.0,0,0,7300.0,7936.5
10105,34,87,2006,9,265000.0,2000.0,4,0,3499.0,16562.5
10106,53,90,2000,4,265000.0,1200.0,4,0,1950.0,12045.454545454546
10107,21,120,2002,9,265000.0,2000.0,4,1,3499.0,13250.0
10108,12,105,2006,4,15000.0,1500.0,4,0,2199.0,937.5
10109,25,111,2011,9,247441.0,2200.0,0,0,10800.0,22494.636363636364
10110,4,9,2000,10,285000.0,2000.0,4,0,4000.0,12954.545454545454
10111,52,101,1996,6,109000.0,1500.0,4,0,999.0,4192.307692307692
10112,19,101,2008,9,189000.0,2500.0,0,0,5300.0,13500.0
10113,50,26,2009,10,218000.0,1998.0,0,0,8700.0,16769.23076923077
10114,50,73,2013,9,180000.0,4500.0,0,1,32000.0,20000.0
10115,53,37,2011,6,120000.0,1600.0,0,0,8100.0,10909.09090909091
10116,37,101,2012,4,111111.0,1400.0,2,1,12500.0,11111.1
10117,38,101,2010,1,160244.0,1400.0,4,0,4800.0,13353.666666666666
10118,28,97,2016,9,42000.0,1998.0,4,1,42000.0,7000.0
10119,48,101,2014,9,170450.0,200.0,4,1,12400.0,21306.25
10120,38,101,1996,6,230000.0,1900.0,0,0,3400.0,8846.153846153846
10121,32,104,2006,10,285000.0,3500.0,4,1,15700.0,17812.5
10122,50,24,2012,4,191000.0,1400.0,3,0,5900.0,19100.0
10123,53,61,2014,4,136212.0,1200.0,4,1,8199.0,17026.5
10124,4,128,2010,3,500000.0,3000.0,0,1,18000.0,41666.666666666664
10125,3,16,2012,2,98074.0,2000.0,4,1,10499.0,9807.4
10126,36,91,2003,4,235422.0,1900.0,0,0,2850.0,12390.631578947368
10127,3,17,2002,10,377735.0,2500.0,0,1,3500.0,18886.75
10128,3,17,1994,10,270000.0,2000.0,4,0,2200.0,9642.857142857143
10129,36,21,2001,4,285000.0,2198.0,0,0,3100.0,13571.42857142857
10130,3,17,2015,10,52000.0,2000.0,4,1,20900.0,7428.571428571428
10131,53,88,2006,11,248320.0,2000.0,0,1,4200.0,15520.0
10132,52,101,1984,10,86553.0,1450.0,4,0,1200.0,2277.7105263157896
10133,12,76,2005,10,18400.0,1400.0,3,0,2500.0,1082.3529411764705
10134,50,26,2004,11,300123.0,1800.0,3,1,5299.0,16673.5
10135,36,101,1997,10,458256.0,2000.0,4,1,2550.0,18330.24
10136,32,48,1996,10,332000.0,2000.0,4,0,3499.0,12769.23076923077
10137,47,101,2006,9,203000.0,2700.0,0,1,6899.0,12687.5
10138,37,122,1992,10,300000.0,1800.0,3,0,1300.0,10000.0
10139,25,101,2003,5,220000.0,2498.0,0,0,1400.0,11578.947368421053
10140,32,48,2012,10,53000.0,220.0,0,1,16500.0,5300.0
10141,53,88,2002,11,495900.0,2000.0,3,1,2850.0,24795.0
10142,50,44,2008,10,206000.0,1400.0,4,0,5400.0,14714.285714285714
10143,22,101,2013,10,142000.0,3000.0,0,1,8000.0,15777.777777777777
10144,28,36,2013,4,125000.0,1789.0,2,1,11800.0,13888.888888888889
10145,12,76,2006,10,266000.0,1390.0,4,0,1600.0,16625.0
10146,41,62,2005,6,333858.0,1461.0,0,0,2600.0,19638.70588235294
10147,11,30,2008,1,276000.0,1868.0,0,0,2300.0,19714.285714285714
10148,32,48,2017,10,176000.0,2000.0,0,1,28999.0,35200.0
10149,41,80,2011,11,221000.0,1500.0,0,1,6800.0,20090.909090909092
10150,32,101,2013,10,108000.0,3000.0,0,1,26900.0,12000.0
10151,53,88,2011,11,274000.0,1968.0,0,0,9300.0,24909.090909090908
10152,50,26,2003,4,221300.0,1998.0,4,0,4700.0,11647.368421052632
10153,12,75,2012,6,17200.0,1500.0,0,0,5600.0,1720.0
10154,53,66,2013,10,168000.0,1400.0,2,1,8300.0,18666.666666666668
10155,53,37,2005,6,208000.0,1968.0,0,0,4500.0,12235.29411764706
10156,4,9,2005,10,310000.0,2500.0,0,0,7400.0,18235.29411764706
10157,37,23,2008,11,250000.0,1300.0,0,0,4700.0,17857.14285714286
10158,13,101,2008,11,213456.0,1600.0,4,0,600.0,15246.857142857143
10159,21,106,2015,9,200000.0,2200.0,0,1,17800.0,28571.428571428572
10160,45,50,2007,11,295000.0,1400.0,3,0,3500.0,19666.666666666668
10161,45,85,2010,11,206000.0,1400.0,4,1,6800.0,17166.666666666668
10162,53,90,2006,4,154265.0,1200.0,4,0,3400.0,9641.5625
10163,21,106,2017,9,175000.0,2200.0,0,1,23999.0,35000.0
10164,3,17,2000,10,206000.0,2400.0,4,0,3500.0,9363.636363636364
10165,3,15,1995,10,230000.0,1796.0,3,0,2600.0,8518.518518518518
10166,4,12,2010,10,175000.0,4395.0,4,1,21000.0,14583.333333333334
10167,24,101,2002,9,271000.0,2700.0,0,1,4200.0,13550.0
10168,3,17,1997,10,250000.0,2400.0,4,1,2550.0,10000.0
10169,15,101,2004,10,200000.0,2700.0,3,1,3700.0,11111.111111111111
10170,50,44,2005,4,151000.0,1400.0,0,1,5500.0,8882.35294117647
10171,4,6,2014,10,84000.0,1598.0,4,0,9700.0,10500.0
10172,41,80,2014,4,200000.0,1461.0,0,0,6300.0,25000.0
10173,12,105,2012,3,200000.0,1461.0,0,0,5200.0,20000.0
10174,32,48,2004,11,265400.0,2200.0,0,1,6888.0,14744.444444444445
10175,41,80,2013,11,197000.0,1461.0,0,0,6700.0,21888.88888888889
10176,17,101,2007,11,240000.0,2000.0,0,0,7200.0,16000.0
10177,4,101,2016,6,115000.0,1500.0,0,0,10000.0,19166.666666666668
10178,21,106,2017,9,13500.0,2000.0,4,1,19990.0,2700.0
10179,27,53,2005,3,270000.0,1951.0,0,0,3400.0,15882.35294117647
10180,37,122,1994,10,282537.0,1600.0,4,0,1550.0,10090.607142857143
10181,12,76,2007,10,112800.0,1400.0,3,0,3250.0,7520.0
10182,53,61,2012,11,169000.0,1390.0,4,0,7500.0,16900.0
10183,37,23,1993,11,235000.0,1600.0,4,0,1790.0,8103.448275862069
10184,37,23,1993,4,292000.0,1600.0,4,0,1550.0,10068.965517241379
10185,32,101,2003,6,250000.0,2200.0,0,1,9990.0,13157.894736842105
10186,32,48,2011,10,131313.0,2200.0,0,1,20000.0,11937.545454545454
10187,37,122,1994,10,123456.0,2000.0,4,0,1000.0,4409.142857142857
10188,37,23,1993,11,292000.0,1400.0,4,0,1750.0,10068.965517241379
10189,4,6,2004,10,320000.0,3000.0,0,1,6700.0,17777.777777777777
10190,45,50,2006,11,239000.0,1400.0,0,0,4000.0,14937.5
10191,39,39,2013,9,180000.0,3000.0,0,1,31000.0,20000.0
10192,41,107,2010,4,199000.0,1500.0,0,1,6199.0,16583.333333333332
10193,37,23,1995,11,222222.0,1700.0,0,0,800.0,8230.444444444445
10194,32,48,2001,10,250000.0,1998.0,3,0,5800.0,11904.761904761905
10195,53,61,1998,4,300000.0,1589.0,3,0,2350.0,12500.0
10196,3,17,2002,10,250000.0,1800.0,3,0,3750.0,12500.0
10197,37,23,2000,4,245000.0,1600.0,4,0,2850.0,11136.363636363636
10198,36,91,1994,10,245000.0,1600.0,4,0,1700.0,8750.0
10199,31,101,2003,6,180000.0,2000.0,0,0,3250.0,9473.684210526315
10200,20,35,2017,9,49500.0,1500.0,4,1,19500.0,9900.0
10201,34,101,1999,6,190000.0,2351.0,4,0,3500.0,8260.869565217392
10202,13,101,2011,10,170000.0,800.0,3,0,1450.0,15454.545454545454
10203,31,101,2008,3,167200.0,2300.0,3,1,6799.0,11942.857142857143
10204,3,0,1994,11,300000.0,200.0,3,0,2500.0,10714.285714285714
10205,17,70,2017,3,64000.0,1500.0,4,1,12850.0,12800.0
10206,17,101,2017,3,65000.0,1500.0,4,1,12850.0,13000.0
10207,36,82,2004,4,146361.0,1400.0,4,1,3950.0,8131.166666666667
10208,45,85,2010,4,20022.0,1600.0,0,0,7600.0,1668.5
10209,53,61,1992,11,450000.0,1900.0,0,0,1850.0,15000.0
10210,17,54,2013,10,100000.0,2000.0,5,1,8000.0,11111.111111111111
10211,50,38,2008,10,200000.0,2400.0,2,1,5500.0,14285.714285714286
10212,50,44,2005,4,330000.0,1400.0,0,1,4899.0,19411.764705882353
10213,12,76,2008,11,160000.0,1400.0,3,0,4300.0,11428.57142857143
10214,32,48,2015,10,245000.0,2200.0,0,1,18999.0,35000.0
10215,11,34,2002,10,175000.0,1400.0,4,0,2250.0,8750.0
10216,21,110,2017,10,160000.0,2000.0,3,1,14500.0,32000.0
10217,17,54,2013,10,163000.0,1998.0,2,1,10700.0,18111.11111111111
10218,32,56,2016,9,110590.0,3000.0,0,1,48500.0,18431.666666666668
10219,50,73,2012,9,202500.0,4500.0,0,1,36500.0,20250.0
10220,20,20,1990,10,300000.0,2000.0,4,0,1200.0,9375.0
10221,32,78,2003,9,250000.0,4000.0,0,1,2800.0,13157.894736842105
10222,53,37,2012,6,222215.0,1598.0,0,0,7990.0,22221.5
10223,32,101,2015,6,289178.0,1461.0,0,0,8990.0,41311.142857142855
10224,41,80,2014,11,194340.0,1492.0,0,0,6900.0,24292.5
10225,53,101,2015,7,279870.0,1968.0,0,0,15900.0,39981.42857142857
10226,37,23,2006,11,312000.0,1300.0,0,0,3400.0,19500.0
10227,42,101,2003,10,168311.0,2000.0,0,0,600.0,8858.473684210527
10228,19,101,2008,9,8889.0,2800.0,0,0,1500.0,634.9285714285714
10229,37,46,2009,10,11111.0,1900.0,0,0,1500.0,854.6923076923077
10230,5,101,2008,7,4444.0,2400.0,4,0,450.0,317.42857142857144
10231,5,101,2008,10,18455.0,1458.0,4,0,600.0,1318.2142857142858
10232,49,101,2002,9,155000.0,1364.0,3,0,3500.0,7750.0
10233,2,101,2007,10,165872.0,2400.0,4,0,2200.0,11058.133333333333
10234,20,35,2000,3,265000.0,2000.0,4,1,2550.0,12045.454545454546
10235,34,87,2007,3,190300.0,2996.0,3,1,8550.0,12686.666666666666
10236,53,88,1996,11,200000.0,1900.0,0,0,1300.0,7692.307692307692
10237,39,39,2004,3,111000.0,450.0,4,1,3200.0,6166.666666666667
10238,17,101,1998,6,238000.0,2300.0,3,0,4600.0,9916.666666666666
10239,45,50,2006,11,340000.0,1400.0,0,0,2950.0,21250.0
10240,20,41,1996,4,45239.0,1500.0,4,0,1350.0,1739.9615384615386
10241,53,109,1998,6,250000.0,1900.0,0,0,3800.0,10416.666666666666
10242,32,29,2019,11,45000.0,1460.0,0,1,24600.0,15000.0
10243,12,105,2009,4,208000.0,1400.0,3,0,3600.0,16000.0
10244,36,91,1995,10,370000.0,1600.0,4,0,750.0,13703.703703703704
10245,52,101,1993,2,230000.0,1300.0,4,0,550.0,7931.0344827586205
10246,53,88,2013,10,200000.0,1600.0,0,1,10900.0,22222.222222222223
10247,50,24,2010,4,180000.0,1800.0,2,1,8000.0,15000.0
10248,50,44,2006,4,208000.0,1400.0,0,0,6150.0,13000.0
10249,37,132,2008,6,211000.0,1600.0,4,0,4950.0,15071.42857142857
10250,12,76,2009,11,260000.0,1600.0,3,0,4300.0,20000.0
10251,17,52,2008,10,65000.0,2000.0,3,1,4999.0,4642.857142857143
10252,37,132,2007,6,240000.0,1600.0,3,0,6600.0,16000.0
10253,25,101,2002,6,34500.0,2000.0,3,0,2550.0,1725.0
10254,41,69,2005,6,30010.0,1500.0,0,0,2200.0,1765.2941176470588
10255,38,101,2010,5,266000.0,1560.0,0,0,5000.0,22166.666666666668
10256,52,4,1981,9,160000.0,1600.0,4,0,1200.0,3902.439024390244
10257,4,9,2002,10,325000.0,3000.0,0,1,1750.0,16250.0
10258,34,87,2013,3,205000.0,2000.0,5,1,12900.0,22777.777777777777
10259,50,45,2007,6,181000.0,2200.0,0,0,7999.0,12066.666666666666
10260,34,87,2015,9,111111.0,2000.0,5,1,11900.0,15873.0
10261,21,101,2009,10,250000.0,1600.0,3,0,4200.0,19230.76923076923
10262,34,59,1998,10,265000.0,2000.0,4,0,2400.0,11041.666666666666
10263,38,101,1991,11,232000.0,1900.0,4,0,900.0,7483.870967741936
10264,20,101,2003,4,320000.0,1400.0,4,0,3300.0,16842.105263157893
10265,42,101,2000,10,250000.0,1400.0,3,0,950.0,11363.636363636364
10266,4,6,2008,11,225000.0,2000.0,0,0,4999.0,16071.42857142857
10267,4,6,2008,11,227000.0,2000.0,0,0,4999.0,16214.285714285714
10268,37,101,1987,10,10000.0,1300.0,4,0,450.0,285.7142857142857
10269,12,77,2008,11,160000.0,1400.0,3,0,4300.0,11428.57142857143
10270,41,80,2006,11,265132.0,1500.0,0,0,2850.0,16570.75
10271,20,35,2013,3,197000.0,2200.0,0,0,16000.0,21888.88888888889
10272,45,50,2012,11,181000.0,1200.0,0,0,5700.0,18100.0
10273,17,101,2004,4,213000.0,1400.0,4,1,2800.0,11833.333333333334
10274,53,90,2014,4,169000.0,1422.0,0,0,7490.0,21125.0
10275,4,6,2007,11,274000.0,3000.0,0,1,4600.0,18266.666666666668
10276,4,9,2007,11,241000.0,3000.0,0,1,6000.0,16066.666666666666
10277,32,48,2007,10,378000.0,2200.0,0,1,9600.0,25200.0
10278,32,104,2005,10,328500.0,3200.0,0,1,8400.0,19323.529411764706
10279,12,101,2011,4,190400.0,1500.0,0,0,5900.0,17309.090909090908
10280,45,85,2017,4,90000.0,1598.0,0,0,13599.0,18000.0
10281,25,103,2011,4,130000.0,1100.0,0,0,6300.0,11818.181818181818
10282,28,49,2015,10,115120.0,2500.0,2,1,18300.0,16445.714285714286
10283,41,69,2001,6,260100.0,1400.0,4,0,2800.0,12385.714285714286
10284,20,20,1995,10,231000.0,2000.0,4,0,2500.0,8555.555555555555
10285,53,117,2009,6,180000.0,1896.0,0,0,9000.0,13846.153846153846
10286,4,6,2016,11,220000.0,200.0,0,1,13999.0,36666.666666666664
10287,32,31,2005,10,280000.0,2200.0,0,0,5600.0,16470.58823529412
10288,41,80,2010,11,192000.0,1500.0,0,0,5200.0,16000.0
10289,3,17,2006,10,250000.0,3000.0,0,1,4300.0,15625.0
10290,25,103,2006,4,296000.0,1500.0,0,0,3200.0,18500.0
10291,52,101,2004,4,111993.0,1500.0,4,0,1150.0,6221.833333333333
10292,25,101,2007,4,123000.0,1500.0,0,0,2950.0,8200.0
10293,53,61,2004,4,187000.0,1600.0,4,1,2700.0,10388.888888888889
10294,37,23,2009,11,123000.0,1300.0,0,0,3599.0,9461.538461538461
10295,53,88,2007,10,190000.0,1600.0,3,0,4999.0,12666.666666666666
10296,53,61,2005,11,123000.0,1600.0,4,0,2999.0,7235.294117647059
10297,32,104,2000,10,190000.0,4000.0,0,1,4299.0,8636.363636363636
10298,4,12,2010,10,120000.0,3000.0,4,1,21000.0,10000.0
10299,28,97,2013,9,43500.0,3500.0,2,1,28000.0,4833.333333333333
10300,37,23,2016,11,170000.0,1600.0,0,1,8500.0,28333.333333333332
10301,53,66,2006,10,190000.0,1600.0,4,0,5000.0,11875.0
10302,3,0,1990,10,172000.0,1800.0,4,0,1100.0,5375.0
10303,53,61,2011,4,155741.0,1200.0,4,0,6800.0,14158.272727272728
10304,3,101,2012,2,255000.0,3000.0,0,1,17500.0,25500.0
10305,35,101,1992,4,110000.0,1500.0,4,0,700.0,3666.6666666666665
10306,4,12,2013,10,180000.0,3000.0,0,1,30999.0,20000.0
10307,4,9,2012,10,146000.0,3000.0,0,1,14100.0,14600.0
10308,50,26,2006,11,200000.0,2000.0,0,0,5500.0,12500.0
10309,53,117,2011,6,245000.0,2000.0,0,1,9800.0,22272.727272727272
10310,17,101,2001,6,285000.0,1900.0,0,1,3900.0,13571.42857142857
10311,41,62,2005,6,197000.0,1500.0,0,0,2899.0,11588.235294117647
10312,32,48,2003,10,462000.0,2600.0,3,0,6200.0,24315.78947368421
10313,50,102,2017,3,30000.0,2500.0,2,1,21400.0,6000.0
10314,32,48,2003,10,311000.0,2700.0,0,1,3850.0,16368.421052631578
10315,32,48,2004,11,385070.0,3200.0,0,1,3900.0,21392.777777777777
10316,17,54,2013,10,100000.0,2000.0,5,1,7800.0,11111.111111111111
10317,9,101,2015,3,47000.0,2200.0,0,1,16300.0,6714.285714285715
10318,27,101,2012,9,110000.0,3000.0,0,1,25990.0,11000.0
10319,32,48,2007,10,290039.0,2200.0,0,1,9660.0,19335.933333333334
10320,50,121,2010,4,209123.0,1400.0,0,0,6700.0,17426.916666666668
10321,32,48,2005,10,350000.0,2700.0,0,1,3700.0,20588.235294117647
10322,32,48,2007,10,290029.0,2200.0,0,1,9880.0,19335.266666666666
10323,52,101,2006,11,19586.0,1600.0,4,0,750.0,1224.125
10324,32,48,2003,10,444000.0,2200.0,0,1,6800.0,23368.42105263158
10325,34,101,2003,6,250000.0,1400.0,4,0,2400.0,13157.894736842105
10326,50,101,2013,4,157126.0,1800.0,2,1,5900.0,17458.444444444445
10327,4,6,2002,2,246342.0,1800.0,4,0,3200.0,12317.1
10328,4,12,2012,10,123000.0,3000.0,4,1,18900.0,12300.0
10329,53,61,2004,11,220000.0,1900.0,0,0,2900.0,12222.222222222223
10330,36,95,2015,3,220000.0,1500.0,0,0,9000.0,31428.571428571428
10331,41,42,2016,11,160000.0,1500.0,0,0,3650.0,26666.666666666668
10332,41,62,2014,6,140000.0,1500.0,0,0,5000.0,17500.0
10333,17,54,2015,10,220000.0,2000.0,2,1,6909.0,31428.571428571428
10334,17,54,2018,10,140000.0,2000.0,2,1,10000.0,35000.0
10335,28,63,2013,0,93000.0,2500.0,4,1,18499.0,10333.333333333334
